,date,capital,strat scalar,ACB units,ACB units_adj,BCM units,BCM units_adj,BID units,BID units_adj,BVH units,BVH units_adj,CTG units,CTG units_adj,FPT units,FPT units_adj,GAS units,GAS units_adj,GVR units,GVR units_adj,HDB units,HDB units_adj,HPG units,HPG units_adj,MBB units,MBB units_adj,MSN units,MSN units_adj,MWG units,MWG units_adj,NVL units,NVL units_adj,PDR units,PDR units_adj,PLX units,PLX units_adj,POW units,POW units_adj,SAB units,SAB units_adj,SSI units,SSI units_adj,STB units,STB units_adj,TCB units,TCB units_adj,TPB units,TPB units_adj,VCB units,VCB units_adj,VHM units,VHM units_adj,VIB units,VIB units_adj,VIC units,VIC units_adj,VJC units,VJC units_adj,VNM units,VNM units_adj,VPB units,VPB units_adj,VRE units,VRE units_adj,ACB w,BCM w,BID w,BVH w,CTG w,FPT w,GAS w,GVR w,HDB w,HPG w,MBB w,MSN w,MWG w,NVL w,PDR w,PLX w,POW w,SAB w,SSI w,STB w,TCB w,TPB w,VCB w,VHM w,VIB w,VIC w,VJC w,VNM w,VPB w,VRE w,nominal,leverage,daily pnl,nominal ret,capital ret
742,2020-11-10,100861940.23484927,3.7169399006484625,582.2534799176137,582.2534799176137,0.0,0.0,0.0,0.0,0.0,0.0,414.63697689203786,414.63697689203786,0.0,0.0,0.0,0.0,625.058393262783,625.058393262783,733.6622181659941,733.6622181659941,823.4403114860896,823.4403114860896,522.3638152700754,522.3638152700754,75.99106988180537,75.99106988180537,0.0,2.9905990484550102,0.0,0.0,394.9137115518476,394.9137115518476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.5542788564945,822.5542788564945,0.0,0.0,0.0,0.0,684.496282107666,684.496282107666,0.0,0.0,0.0,0.0,98.32216552490142,98.32216552490142,0.0,0.0,0.0,0.0,0.09187565307198454,0.0,0.0,0.0,0.09187565307198454,0.0,0.0,0.09187565307198457,0.09187565307198454,0.13804537651416793,0.05687540428265711,0.056875404282657104,0.0010080518857397598,0.0,0.09187565307198454,0.0,0.0,0.0,0.0,0.0,0.0,0.10406619153088628,0.0,0.0,0.09187565307198457,0.0,0.0,0.09187565307198454,0.0,0.0,102615307.01108906,1.0173838295412243,-459526.38790645875,-0.004445972240010663,-0.004535330880632475
743,2020-11-11,101106711.86872958,3.6836438580508957,576.1607402395919,576.1607402395919,0.0,0.0,0.0,0.0,0.0,0.0,413.2704766850333,413.2704766850333,0.0,0.0,0.0,0.0,601.9145455779777,601.9145455779777,720.3795797925875,733.6622181659941,544.4468158468967,544.4468158468967,514.6755720799243,514.6755720799243,81.30027357334426,81.30027357334426,0.0,0.0,0.0,0.0,403.41994652216806,403.41994652216806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.8986440100897,815.8986440100897,0.0,0.0,0.0,0.0,682.0904189824927,682.0904189824927,0.0,0.0,0.0,0.0,97.67787431480494,97.67787431480494,0.0,0.0,0.0,0.0,0.09576570061070114,0.0,0.0,0.0,0.09576570061070115,0.0,0.0,0.09576570061070114,0.09753146577877282,0.09576570061070114,0.059283528949481655,0.06384380040713408,0.0,0.0,0.09576570061070114,0.0,0.0,0.0,0.0,0.0,0.0,0.10898130058970343,0.0,0.0,0.09576570061070114,0.0,0.0,0.09576570061070115,0.0,0.0,97801915.85930103,0.9673137821580107,244771.6338802949,0.0023853326414256535,0.002426798857463315
744,2020-11-12,102242707.06519318,3.6459990224175396,554.8361090818913,554.8361090818913,0.0,0.0,0.0,0.0,0.0,0.0,406.9713083857988,406.9713083857988,0.0,0.0,0.0,0.0,579.3539949455635,579.3539949455635,718.2449832161257,733.6622181659941,542.3384751501937,542.3384751501937,502.7430596739069,502.7430596739069,89.33984400359755,89.33984400359755,0.0,0.0,0.0,0.0,397.65013928031135,397.65013928031135,107.82060197788951,107.82060197788951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.7556483114103,815.7556483114103,0.0,0.0,0.0,0.0,679.5878312021932,679.5878312021932,0.0,0.0,0.0,0.0,98.22276424128601,98.22276424128601,0.0,0.0,0.0,0.0,0.09076274155739826,0.0,0.0,0.0,0.09076274155739829,0.0,0.0,0.09076274155739829,0.09271097724853924,0.09076274155739826,0.05618645905934179,0.06483052968385591,0.0,0.0,0.09076274155739829,0.04754238843482768,0.0,0.0,0.0,0.0,0.0,0.10339045467164736,0.0,0.0,0.09076274155739829,0.0,0.0,0.09076274155739829,0.0,0.0,103285893.94932726,1.0102030444427583,1135995.1964636066,0.011615265294273338,0.011235606202572222
745,2020-11-13,102786453.97444814,3.6059557010231327,549.5790304358319,549.5790304358319,0.0,0.0,0.0,0.0,0.0,0.0,392.61058739326984,392.61058739326984,0.0,0.0,0.0,0.0,574.3441082151563,574.3441082151563,715.5157550993393,715.5157550993393,530.7959324382533,530.7959324382533,484.32597853786683,484.32597853786683,91.78621538061442,91.78621538061442,0.0,0.0,0.0,0.0,396.8815233546717,396.8815233546717,106.76418339775987,107.82060197788951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.722143511817,812.722143511817,0.0,0.0,0.0,0.0,673.6478559100133,673.6478559100133,0.0,0.0,0.0,0.0,0.0,0.5448899264810763,0.0,0.0,0.0,0.0,0.09985951753190381,0.0,0.0,0.0,0.09985951753190378,0.0,0.0,0.09985951753190378,0.09985951753190378,0.09985951753190381,0.06181779656736902,0.0713282268085027,0.0,0.0,0.09985951753190378,0.05282494133974722,0.0,0.0,0.0,0.0,0.0,0.11445317129413467,0.0,0.0,0.09985951753190378,0.0,0.0,0.000559241266919707,0.0,0.0,93339729.51765782,0.9080936826642672,543746.9092549632,0.0052644836985823356,0.005318197459727148
746,2020-11-16,101391697.69057529,3.5670133214346995,542.4073820969076,542.4073820969076,0.0,0.0,0.0,0.0,0.0,0.0,383.7010977887526,383.7010977887526,0.0,0.0,0.0,0.0,568.7967886063971,568.7967886063971,0.0,0.0,513.1207591130682,513.1207591130682,478.796480094988,478.796480094988,96.1814120104942,96.1814120104942,0.0,0.0,0.0,0.0,401.02631951994067,401.02631951994067,105.58445160773061,107.82060197788951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796.2901656789858,796.2901656789858,0.0,0.0,0.0,0.0,659.3315111512468,659.3315111512468,0.0,0.0,0.0,0.0,0.0,0.5448899264810763,0.0,0.0,0.0,0.0,0.1108639016362446,0.0,0.0,0.0,0.11086390163624461,0.0,0.0,0.11086390163624461,0.0,0.11086390163624461,0.06863003434624666,0.07918850116874616,0.0,0.0,0.1108639016362446,0.05930145275056429,0.0,0.0,0.0,0.0,0.0,0.12706209809830354,0.0,0.0,0.11086390163624461,0.0,0.0,0.0006345038186715546,0.0,0.0,82038308.67185988,0.8091225469192003,-1394756.2838728542,-0.014942793295419275,-0.01356945619292821
747,2020-11-17,103418420.20578037,3.520492437056933,525.9593351346291,525.9593351346291,0.0,0.0,0.0,0.0,0.0,0.0,379.13558865988824,379.13558865988824,0.0,0.0,0.0,0.0,535.8128255642412,535.8128255642412,0.0,0.0,499.51398829458606,499.51398829458606,469.6705790594508,469.6705790594508,95.57149342884603,95.57149342884603,0.0,0.0,0.0,0.0,394.36744847415696,394.36744847415696,105.74140758243927,105.74140758243927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.5487623276751,792.5487623276751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12500539288935655,0.0,0.0,0.0,0.12500539288935655,0.0,0.0,0.12500539288935655,0.0,0.12500539288935655,0.07738429083626835,0.0892895663495404,0.0,0.0,0.12500539288935658,0.0654790153229963,0.0,0.0,0.0,0.0,0.0,0.1428201630444122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73244040.87212138,0.7082301269578622,2026722.5152050874,0.024704586715721316,0.019989038124010674
748,2020-11-18,104353304.10553479,3.4698664037681977,523.0820429462764,523.0820429462764,0.0,0.0,0.0,0.0,0.0,0.0,374.18317251433473,374.18317251433473,0.0,0.0,51.6090911755505,51.6090911755505,502.03058756942573,502.03058756942573,0.0,0.0,478.83406324734864,478.83406324734864,464.7241124633488,464.7241124633488,103.95350446347697,103.95350446347697,0.0,0.0,0.0,0.0,394.74697188591415,394.74697188591415,105.16294285009546,105.16294285009546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.2222303842339,771.2222303842339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810206586154125,0.0,0.0,0.0,0.11810206586154125,0.0,0.05061517108351767,0.11810206586154125,0.0,0.11810206586154125,0.07311080267619219,0.08998252637069809,0.0,0.0,0.11810206586154125,0.06186298687985493,0.0,0.0,0.0,0.0,0.0,0.13391818368203073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77101210.1878397,0.738847809839021,934883.8997544167,0.012763958573729115,0.009039820001157066
749,2020-11-19,105139156.01661007,3.4239263017809365,520.0435896077357,520.0435896077357,0.0,0.0,0.0,0.0,0.0,0.0,365.8653323465695,365.8653323465695,0.0,0.0,55.55209832532034,55.55209832532034,491.35616170842644,491.35616170842644,0.0,0.0,467.93810184696497,467.93810184696497,465.57868154870397,465.57868154870397,104.48399002609598,104.48399002609598,0.0,0.0,0.0,0.0,386.45468843307793,386.45468843307793,117.95619000107716,117.95619000107716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.2571580379606,770.2571580379606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11610348075607994,0.0,0.0,0.0,0.11610348075607996,0.0,0.0552873717886095,0.11610348075607994,0.0,0.11610348075607996,0.07187358332519235,0.0884597948617752,0.0,0.0,0.11610348075607996,0.07187358332519235,0.0,0.0,0.0,0.0,0.0,0.13198826291883073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77972845.85214637,0.7416156720891699,785851.9110752821,0.010192471743278492,0.007530685424367422
750,2020-11-20,105650757.17372747,3.4474724700894255,524.2404531961788,524.2404531961788,0.0,0.0,0.0,0.0,0.0,0.0,371.2888741759177,371.2888741759177,0.0,0.0,56.412435157988504,56.412435157988504,504.99216571050715,504.99216571050715,0.0,0.0,466.81777301863394,466.81777301863394,512.5539654975713,512.5539654975713,112.32158255343073,112.32158255343073,0.0,0.0,340.601936401479,340.601936401479,365.8396749044381,365.8396749044381,119.5811442751301,119.5811442751301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.0514788650404,782.0514788650404,0.0,0.0,0.0,0.0,644.5775068764004,644.5775068764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0937884934493074,0.0,0.0,0.0,0.09378849344930738,0.0,0.044661187356813035,0.09378849344930738,0.0,0.0937884934493074,0.06252566229953825,0.07592401850658217,0.0,0.08932237471362607,0.09378849344930738,0.05805954356385696,0.0,0.0,0.0,0.0,0.0,0.1067762528637391,0.0,0.0,0.09378849344930737,0.0,0.0,0.0,0.0,0.0,97661545.26401849,0.924380930876133,511601.15711739456,0.006561273503980999,0.004865943259415731
751,2020-11-23,105849111.44419268,3.3966949444291945,517.4887004020173,517.4887004020173,0.0,0.0,0.0,0.0,0.0,0.0,369.84901141198526,369.84901141198526,245.29111415969024,245.29111415969024,54.55216818275277,54.55216818275277,511.96097094387346,511.96097094387346,0.0,0.0,438.6869059665735,438.6869059665735,544.9156015233244,544.9156015233244,115.84304561088378,115.84304561088378,0.0,0.0,335.67036565712095,340.601936401479,361.12798386229946,361.12798386229946,117.80822245834743,117.80822245834743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.7790730147509,792.7790730147509,0.0,0.0,0.0,0.0,0.0,644.5775068764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08473487178373132,0.0,0.0,0.0,0.08473487178373132,0.08473487178373132,0.040349938944633956,0.08473487178373132,0.0,0.08473487178373133,0.060524908416950955,0.07262989010034114,0.0,0.0818854968702372,0.08473487178373132,0.052454920628024156,0.0,0.0,0.0,0.0,0.0,0.09866619059005644,0.0,0.0,0.08507942374736831,0.0,0.0,0.0,0.0,0.0,106704151.23186606,1.0080779118124594,198354.2704652078,0.002031037685614156,0.0018774525064725203
752,2020-11-24,105785258.59174077,3.3506627633263855,510.16772601240245,510.16772601240245,0.0,0.0,0.0,0.0,0.0,0.0,366.28671353206016,366.28671353206016,243.12574080701123,245.29111415969024,73.01697707137022,73.01697707137022,510.2342438822614,510.2342438822614,0.0,0.0,432.4807499652043,432.4807499652043,533.0422231229121,533.0422231229121,115.73620778658233,115.73620778658233,0.0,0.0,331.99776473803695,340.601936401479,356.4439069368303,356.4439069368303,0.0,1.6249542740529392,0.0,0.0,0.0,0.0,1211.6584215925025,1211.6584215925025,614.7345178543928,614.7345178543928,0.0,0.0,728.1499972618969,728.1499972618969,0.0,0.0,0.0,0.0,0.0,644.5775068764004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07495578835648473,0.0,0.0,0.0,0.07495578835648473,0.07562337405184315,0.047879882669506955,0.07495578835648473,0.0,0.07495578835648473,0.05353984882606052,0.06424781859127261,0.0,0.07323654201582801,0.07495578835648473,0.0006428037817610357,0.0,0.0,0.07495578835648473,0.07495578835648473,0.0,0.08379863607651336,0.0,0.0,0.07634057549182144,0.0,0.0,0.0,0.0,0.0,118918774.71151352,1.1241526115700033,-63852.85245190677,-0.0005984102545647939,-0.0006032441598288397
753,2020-11-25,105396016.85776915,3.337735458725991,506.3294875401274,506.3294875401274,0.0,0.0,0.0,0.0,0.0,0.0,360.77693904861417,360.77693904861417,243.04511430822714,245.29111415969024,72.6518457595278,72.6518457595278,490.3194571872582,490.3194571872582,0.0,0.0,452.1351701291094,452.1351701291094,526.3119304519938,526.3119304519938,114.44676067517202,114.44676067517202,0.0,0.0,330.03662995754866,330.03662995754866,365.089568392454,365.089568392454,0.0,0.0,0.0,0.0,0.0,0.0,1186.884423589859,1211.6584215925025,616.4870248293454,616.4870248293454,232.05337869635667,232.05337869635667,746.1999511830234,746.1999511830234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.75545957680029,89.75545957680029,0.0,0.0,0.0,0.0,0.0716206643199202,0.0,0.0,0.0,0.0716206643199202,0.07228251675781874,0.045976972562738104,0.0716206643199202,0.0,0.0716206643199202,0.05115761737137157,0.06138914084564588,0.0,0.06821015649516207,0.0716206643199202,0.0,0.0,0.0,0.07311561206676402,0.0716206643199202,0.04433660172185536,0.0821867319392031,0.0,0.0,0.0,0.0,0.0,0.07162066431992019,0.0,0.0,123520060.72974335,1.1719613739903703,-389241.7339716289,-0.0032731731543763345,-0.0036795461496129823
754,2020-11-26,105933544.58404341,3.2881594897685336,499.52309548888786,499.52309548888786,0.0,0.0,0.0,0.0,0.0,0.0,346.2149849091023,346.2149849091023,238.4959704899124,238.4959704899124,72.2727999261267,72.2727999261267,472.98728902439774,472.98728902439774,0.0,0.0,454.06856841470204,454.06856841470204,519.8026353127797,519.8026353127797,117.61676925059665,117.61676925059665,0.0,0.0,328.9356523484215,328.9356523484215,360.61294816750126,360.61294816750126,0.0,0.0,0.0,0.0,22.672674640020823,22.672674640020823,1178.2871695300073,1211.6584215925025,604.1128967236647,614.7345178543928,229.77256059808477,232.05337869635667,745.0189956294408,745.0189956294408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.35847089924803,89.75545957680029,0.0,0.0,0.0,0.0,0.06890012995341388,0.0,0.0,0.0,0.0689001299534139,0.06890012995341388,0.044758911749784025,0.06890012995341388,0.0,0.06890012995341388,0.049214378538152775,0.06233821281499352,0.0,0.0656191713842037,0.06890012995341388,0.0,0.0,0.03280958569210184,0.07085150790547219,0.07011154437643331,0.04307584748919032,0.0786138310077077,0.0,0.0,0.0,0.0,0.0,0.06920622932147744,0.0,0.0,127135275.48374549,1.2001418057231292,537527.7262742731,0.004351744359075393,0.005100076298316841
755,2020-11-27,106779853.53393596,3.2415971287569527,500.03362832119006,500.03362832119006,0.0,0.0,0.0,0.0,0.0,0.0,344.039131150267,344.039131150267,234.88858221368974,234.88858221368974,71.88997525426397,71.88997525426397,478.650151546698,478.650151546698,0.0,0.0,436.900484993161,436.900484993161,828.6953265974427,828.6953265974427,116.8775843492176,116.8775843492176,0.0,0.0,327.40512354413994,327.40512354413994,351.0158106486049,351.0158106486049,0.0,0.0,0.0,0.0,22.704836503122873,22.704836503122873,1158.7798607231598,1158.7798607231598,600.3162346079502,600.3162346079502,227.36509990676836,232.05337869635667,712.0008170521178,712.0008170521178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.87775211119583,89.75545957680029,0.0,0.0,0.0,0.0,0.06697713690713451,0.0,0.0,0.0,0.06697713690713451,0.06697713690713451,0.043657514145127245,0.06697713690713453,0.0,0.06697713690713453,0.07872059335055467,0.06059836196359788,0.0,0.06378774943536619,0.06697713690713451,0.0,0.0,0.0318938747176831,0.06697713690713451,0.06697713690713451,0.04231698624058379,0.0755692588660075,0.0,0.0,0.0,0.0,0.0,0.06763856602400345,0.0,0.0,129963533.88297866,1.2171166149958674,846308.9498925502,0.00665675949302984,0.007989055358229415
756,2020-11-30,106724332.63399082,3.2443945498160525,500.204925220242,500.204925220242,0.0,0.0,0.0,0.0,0.0,0.0,349.8073275198566,349.8073275198566,238.36210302059968,238.36210302059968,52.53701161060432,52.53701161060432,490.3983357473531,490.3983357473531,0.0,0.0,446.2836082880315,446.2836082880315,958.4374436867954,958.4374436867954,119.34152513609673,119.34152513609673,0.0,0.0,329.1386556534154,329.1386556534154,352.83441902195375,352.83441902195375,0.0,0.0,0.0,0.0,22.949821978482667,22.949821978482667,1165.1985226096028,1165.1985226096028,594.3731971490766,594.3731971490766,223.6680011796911,223.6680011796911,441.5471434186071,441.5471434186071,0.0,0.0,75.55726857702052,75.55726857702052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710038063895321,0.0,0.0,0.0,0.07100380638953212,0.07100380638953212,0.03381133637596767,0.0710038063895321,0.0,0.0710038063895321,0.09817433328480325,0.06424153911433858,0.0,0.06762267275193534,0.07100380638953212,0.0,0.0,0.03381133637596768,0.0710038063895321,0.0710038063895321,0.04395473728875798,0.053161123678408286,0.0,0.037192470013564446,0.0,0.0,0.0,0.0,0.0,0.0,122635218.88479637,1.1490839610622972,-55520.89994514275,-0.015230480552143847,-0.01853727093438571
757,2020-12-01,107924397.07602717,3.2112476454016403,498.82767444126887,498.82767444126887,0.0,0.0,0.0,0.0,0.0,0.0,345.9954043863543,345.9954043863543,239.44414089664693,239.44414089664693,57.84347423646279,57.84347423646279,489.53011590115943,489.53011590115943,0.0,0.0,445.4363038272324,445.4363038272324,996.1257891012289,996.1257891012289,118.0113185209035,118.0113185209035,0.0,0.0,329.43915095380294,329.43915095380294,356.1712989764603,356.1712989764603,0.0,0.0,0.0,0.0,25.006685617112094,25.006685617112094,1157.2448273439495,1157.2448273439495,564.1111409603786,564.1111409603786,220.21714803088835,220.21714803088835,441.3733940380406,441.3733940380406,0.0,0.0,74.9907357499183,75.55726857702052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07006735512183805,0.0,0.0,0.0,0.07006735512183805,0.07006735512183805,0.03670194792096279,0.07006735512183805,0.0,0.07006735512183804,0.10306893585042373,0.06339427368166299,0.0,0.06673081440175051,0.07006735512183805,0.0,0.0,0.0367019479209628,0.07006735512183805,0.07006735512183805,0.04337502936113785,0.05250898960694789,0.0,0.03697922028144692,0.0,0.0,0.0,0.0,0.0,0.0,124387699.70241769,1.1525447727522904,1200064.442036346,0.009785642842716021,0.011244525239249042
758,2020-12-02,108554439.59911957,3.1620016210352264,494.0453177097229,494.0453177097229,0.0,0.0,0.0,0.0,0.0,0.0,344.201294562125,344.201294562125,235.44243929199774,235.44243929199774,56.94791227544068,56.94791227544068,420.3923063720273,420.3923063720273,611.6751552596569,611.6751552596569,444.91510501419276,444.91510501419276,1062.261532755511,1062.261532755511,0.0,2.463940786879135,0.0,0.0,326.82006156599687,326.82006156599687,353.619101932934,353.619101932934,0.0,0.0,0.0,0.0,43.28914593186444,43.28914593186444,1128.696036476566,1128.696036476566,560.5168695470311,560.5168695470311,212.8921974640782,212.8921974640782,487.4284558679759,487.4284558679759,0.0,0.0,72.61548948329353,75.55726857702052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0670905900370744,0.0,0.0,0.0,0.0670905900370744,0.0670905900370744,0.03514269001941993,0.0586407776716783,0.0670905900370744,0.0670905900370744,0.10880942676480847,0.001282718940508822,0.0,0.06389580003530894,0.0670905900370744,0.0,0.0,0.06247205064260923,0.0670905900370744,0.0670905900370744,0.04153227002295082,0.05493316442201779,0.0,0.036566381184102395,0.0,0.0,0.0,0.0,0.0,0.0,128661259.14609246,1.1852233738318332,630042.5230924017,0.005065151415006383,0.005837813786564474
759,2020-12-03,109344567.3932536,3.113852251493458,490.06346048839555,490.06346048839555,0.0,0.0,0.0,0.0,0.0,0.0,340.9220655402635,340.9220655402635,233.54484378102765,233.54484378102765,56.15467514805811,56.15467514805811,416.17856620264286,416.17856620264286,434.91912077014393,611.6751552596569,422.7658495866039,422.7658495866039,1016.5271853058806,1016.5271853058806,0.0,0.0,0.0,0.0,324.72272157176155,324.72272157176155,329.80353221691144,329.80353221691144,0.0,0.0,0.0,0.0,42.75818776000001,42.75818776000001,1091.8862360038984,1091.8862360038984,547.1174940353512,547.1174940353512,212.02105554569945,212.02105554569945,497.29586262294526,497.29586262294526,0.0,0.0,122.55812748961678,122.55812748961678,524.4463128762613,524.4463128762613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194939214274397,0.0,0.0,0.0,0.061949392142743955,0.06194939214274397,0.03244968159858016,0.05389618157488011,0.061744661552653464,0.06194939214274397,0.09533785658309034,0.0,0.0,0.05899942108832757,0.061949392142743955,0.0,0.0,0.05691483156233248,0.061949392142743955,0.061949392142743955,0.038349623707412926,0.051694472259384165,0.0,0.05501813293138703,0.061949392142743955,0.0,0.0,0.0,0.0,0.0,138215864.36108634,1.2640396103447757,790127.794134023,0.006141147629749134,0.0072786317129306345
760,2020-12-04,110377990.12999897,3.067329979839265,487.3041285724616,487.3041285724616,0.0,0.0,0.0,0.0,0.0,0.0,330.2099116454192,330.2099116454192,231.8129257086446,231.8129257086446,55.185411069876736,55.185411069876736,362.8608461045613,362.8608461045613,440.4938652040515,611.6751552596569,419.24772661470666,419.24772661470666,1115.8391064100422,1115.8391064100422,0.0,0.0,0.0,0.0,306.7496331398181,306.7496331398181,327.94655350740527,327.94655350740527,0.0,0.0,0.0,0.0,37.19385550556923,37.19385550556923,1093.8610350564322,1093.8610350564322,545.780624001157,545.780624001157,212.5274780096671,212.5274780096671,488.86651222612153,488.86651222612153,0.0,0.0,71.87775050475038,71.87775050475038,518.294040305295,524.4463128762613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06346497712559032,0.0,0.0,0.0,0.06346497712559031,0.06346497712559032,0.033243559446737785,0.05177031549451825,0.06332161234618244,0.06346497712559032,0.10756277713647276,0.0,0.0,0.0574206935898198,0.06346497712559032,0.0,0.0,0.0528376425521679,0.06346497712559031,0.06346497712559032,0.039287842982508286,0.052838835744511016,0.0,0.033243559446737785,0.06421832138121167,0.0,0.0,0.0,0.0,0.0,134155531.4448379,1.2154192270291808,1033422.7367453718,0.007476875011971048,0.009451066176728475
761,2020-12-07,111173879.85245278,3.0235802622664054,483.8172779386585,483.8172779386585,0.0,0.0,0.0,0.0,0.0,0.0,327.84713125387634,327.84713125387634,230.15421403448167,230.15421403448167,54.28263033064289,54.28263033064289,358.30743950835006,358.30743950835006,434.5687754541526,434.5687754541526,402.6271704258901,402.6271704258901,1104.9116237317048,1104.9116237317048,0.0,0.0,0.0,0.0,304.0513239369152,304.0513239369152,324.10980828584167,324.10980828584167,0.0,0.0,0.0,0.0,34.828778668516364,34.828778668516364,1059.6098480291819,1059.6098480291819,543.617715764903,543.617715764903,208.90090531674772,208.90090531674772,485.1277909550511,485.1277909550511,0.0,0.0,71.53194594121645,71.53194594121645,522.6007944033099,524.4463128762613,0.0,0.0,0.0,0.0,0.0,0.0,862.5930520913024,862.5930520913024,0.0,0.0,0.060819157060542466,0.0,0.0,0.0,0.06081915706054245,0.060819157060542466,0.03185765369837938,0.049957785054137394,0.04372263581454161,0.060819157060542466,0.10255933964721538,0.0,0.0,0.05502685638810985,0.060819157060542466,0.0,0.0,0.04893892669302813,0.060819157060542466,0.060819157060542466,0.037649954370812,0.050842003617792626,0.0,0.031857653698379375,0.061033934533264673,0.0,0.0,0.0,0.060819157060542466,0.0,138990013.81636125,1.2502038608423611,795889.7224538205,0.005932589614048963,0.007210583482988737
762,2020-12-08,112486404.73135604,2.9725743437969494,481.271197069217,481.271197069217,0.0,0.0,0.0,0.0,0.0,0.0,328.01240224180464,328.01240224180464,226.9061713703188,226.9061713703188,54.12239733529148,54.12239733529148,433.91188351300946,433.91188351300946,422.74095541893354,422.74095541893354,398.42237023331336,398.42237023331336,1058.501376295848,1058.501376295848,0.0,0.0,0.0,0.0,301.95216410689955,301.95216410689955,324.2592153172285,324.2592153172285,0.0,0.0,0.0,0.0,34.63410262839037,34.63410262839037,989.0589896026373,989.0589896026373,530.52178897119,530.52178897119,224.2338761384896,224.2338761384896,482.4987963578121,482.4987963578121,0.0,0.0,71.40843262240107,71.40843262240107,511.8774469288718,511.8774469288718,0.0,0.0,0.0,0.0,0.0,0.0,850.4870587824141,862.5930520913024,0.0,0.0,0.06007886379201246,0.0,0.0,0.0,0.06007886379201246,0.06007886379201246,0.03146988103391128,0.06007886379201246,0.04291375246348916,0.06007886379201247,0.09966978251007177,0.0,0.0,0.054357067240392215,0.06007886379201246,0.0,0.0,0.04809388119105426,0.06007886379201246,0.06007886379201246,0.04005257586134164,0.050329366859680355,0.0,0.03146988103391129,0.06007886379201246,0.0,0.0,0.0,0.06093403767803603,0.0,139962206.74718076,1.2442588691623968,1312524.8789032497,0.009443303455126716,0.01180605443870543
